title,sourceURL,imageURL,artist,nationality,materials,dimensions,creationDate,galleryLabel,provenance,relatedArtworksURL,relatedArtworksTitle,birthDate,deathDate,EA_id
Jacob and His Sheep,http://www.imamuseum.org/art/collections/artwork/jacob-and-his-sheep-heller-helen-west,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fd/fdf786e4-57b2-4534-bb78-9cd59b852ef2.jpg,"Heller, Helen West",American,oil on masonite,,,,,,,1870,1955,cbc665bc6cc3
Jacob&#039;s Angel,http://www.imamuseum.org/art/collections/artwork/jacobs-angel-heller-helen-west,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a7/a767414f-4b17-4f24-af6e-7bc5f0b35f4b.jpg,"Heller, Helen West",American,oil on Masonite,,,,,,,1870,1955,b86111c24540
Baseball,http://www.imamuseum.org/art/collections/artwork/baseball-heller-helen-west,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c6/c6f21239-d21c-4b86-87f7-53235f658d7c.jpg,"Heller, Helen West",American,oil on canvas,,,,,,,1870,1955,13f12e5b1691
Borzois and I,http://www.imamuseum.org/art/collections/artwork/borzois-and-i-heller-helen-west,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b3/b312188b-7f23-480f-86ce-35819b055d4f.jpg,"Heller, Helen West",American,oil on Masonite,,1927,,,,,1870,1955,5b54d0e67b9d
Untitled Landscape,http://www.imamuseum.org/art/collections/artwork/untitled-landscape-john-w-hardrick,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d5/d5e50f57-60fa-471a-b596-d93fa95a18f6.jpg,John W. Hardrick,American,oil on board,28 3/8 x 34 3/8 in.,,,,http://www.imamuseum.org/art/collections/artwork/winter-landscape-john-w-hardrick,Winter Landscape,1891,1968,7bf0f2d8a09f
Winter Landscape,http://www.imamuseum.org/art/collections/artwork/winter-landscape-john-w-hardrick,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/8c/8c92bc07-bf0e-47e7-8758-95c0fc1b60d5.jpg,John W. Hardrick,American,oil on Upson board,,1945,,,http://www.imamuseum.org/art/collections/artwork/untitled-landscape-john-w-hardrick,Untitled Landscape,1891,1968,14861a349957
"Henry James, Sr.",http://www.imamuseum.org/art/collections/artwork/henry-james-sr-duveneck-frank,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a5/a5825a39-8cca-4b70-9774-ee6887a37339.jpg,"Duveneck, Frank",American,oil on canvas,,about 1881,,,,,1848,1919,94a9ec6e754f
Portrait of Squire Duveneck,http://www.imamuseum.org/art/collections/artwork/portrait-squire-duveneck-duveneck-frank,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/45/45d45eca-8e66-4b9e-9a6f-0143a0ce5d6d.jpg,"Duveneck, Frank",American,oil on canvas mounted to Plexiglas,,1875-1880,,,http://www.imamuseum.org/art/collections/artwork/self-portrait-duveneck-frank,Self Portrait,1848,1919,c25c9e747546
Mirror III,http://www.imamuseum.org/art/collections/artwork/mirror-iii-tooker-george,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/49/49624e03-ef29-4284-895b-0e374a0da96a.jpg,"Tooker, George",American,oil on plywood,22 x 19 3/4 x 1 1/4 in. (framed),about 1970-1971,,,,,1920,,6a9b07f840db
The Edge of Town,http://www.imamuseum.org/art/collections/artwork/edge-town-christian-grant-wright,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/88/88383426-fc28-4cab-b0cc-25364078c326.jpg,"Christian, Grant Wright",,oil on board,,1936,,,,,,,6a0dd5125702
Portia in a Pink Blouse,http://www.imamuseum.org/art/collections/artwork/portia-pink-blouse-du-bois-guy-p%C3%A8ne,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/d0/d04aefaa-a68e-44d3-9d63-5e0519af960a.jpg,"Du Bois, Guy P猫ne",American,oil on canvas,,1942,"Portia's fashionable hat, with its veil stretched tightly over her face and head, is in keeping with Du Bois' tendency to reduce human forms to a few simplified shapes.
The sitter is dressed in a style that echoes her high social standing.
Du Bois was an art critic as well as an artist.",Sold by Newhouse Galleries in New York as part of the Newton Booth Tarkington estate 1952,http://www.imamuseum.org/art/collections/artwork/promenade-du-bois-guy-p猫ne,Promenade,1884,1958,e38c10bb1a54
The Black Barn,http://www.imamuseum.org/art/collections/artwork/black-barn-burchfield-charles-ephraim,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e4/e4ba6546-a540-4e2a-98e1-58733a1029f6.jpg,"Burchfield, Charles Ephraim",American,watercolor and graphite on paper,,1930-1930,,,http://www.imamuseum.org/art/collections/artwork/road-early-spring-burchfield-charles-ephraim,Road in Early Spring,1893,1967,5ccaff3e7ed9
From Mount Kearsarge,http://www.imamuseum.org/art/collections/artwork/mount-kearsarge-wyeth-andrew-newell,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c3/c34c8582-7498-4e49-8e44-4bcd6d84079b.jpg,"Wyeth, Andrew Newell",American,watercolor on white paper,,about 1939,,,http://www.imamuseum.org/art/collections/artwork/mt-kearsarge-andrew-wyeth-reproduction-wyeth-andrew-newell,Mt. Kearsarge by Andrew Wyeth (reproduction),1917,,36550626ca57
The Family Cow,http://www.imamuseum.org/art/collections/artwork/family-cow-chase-william-merritt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f3/f3396d18-efc7-4a97-a0c2-a928de4b6f7f.jpg,William Merritt Chase,American,oil on canvas,20 1/8 x 16 3/16 in.,1869-1869,,,,,1849,1916,42c432d0d572
Still Life: Brass Bowl,http://www.imamuseum.org/art/collections/artwork/still-life-brass-bowl-chase-william-merritt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/72/7208c824-5f76-45cf-9d27-962dc752463a.jpg,William Merritt Chase,American,oil on canvas,,,,,,,1849,1916,08f65160b0c4
Red Snapper,http://www.imamuseum.org/art/collections/artwork/red-snapper-chase-william-merritt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/86/865c31d6-edad-4347-9934-75042384217c.jpg,William Merritt Chase,American,oil on canvas,,,,,,,1849,1916,07d77401322e
Still Life - Brass Kettle and Catfish,http://www.imamuseum.org/art/collections/artwork/still-life-brass-kettle-and-catfish-chase-william-merritt,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/54/547f5436-5077-41e8-8cba-7cb647c179f8.jpg,William Merritt Chase,American,oil on canvas,,,,,,,1849,1916,c9bb6db8fa37
"Two Princesses, Sophia and Amelia, Daughters of His Majesty, King George III",http://www.imamuseum.org/art/collections/artwork/two-princesses-sophia-and-amelia-daughters-his-majesty-king-george-iii-copley-john-singleton,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/56/56fd2b52-3fd9-43e0-b1f7-b8e770958942.jpg,,,oil on canvas,39 3/4 x 49 1/2 in.,about 1785,,,,,,,27a5211d2536
A Lord Mayor of London,http://www.imamuseum.org/art/collections/artwork/sir-brook-watson-copley-john-singleton,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0e/0e100d67-06a6-430c-8a8c-68cb1fd66727.jpg,,British,oil on canvas,50 x 40,about 1760-80,,,,,1735,1811,8b294ac7a0a2
The Art Jury,http://www.imamuseum.org/art/collections/artwork/art-jury-adams-wayman,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a6/a65f0168-bbba-4004-9828-ef177aa2fbe3.jpg,Wayman Adams,American,oil on canvas,,1921,"This ambitious portrait presents the members of the Hoosier group, (from left to right) T. C. Steele, Otto Stark, J. Ottis Adams and William Forsyth. ?Richard Gruelle had died seven years earlier.
The artists are posed as if they were choosing paintings for an art exhibition.",Purchased from the artist by a group of local patrons for the museum.,,,1883,1959,7624d6fe8672
Morning--Old Schofield&#039;s Mill,http://www.imamuseum.org/art/collections/artwork/morning-old-schofields-mill-tc-steele,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0d/0da8ff33-c3f4-4a33-919d-333ab7b66238.jpg,T.C. Steele,American,oil on canvas,,1889,,,,,1847,1926,bff47ead27f0
First Snow of Winter,http://www.imamuseum.org/art/collections/artwork/first-snow-winter-,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c4/c4eb7341-7b1f-4926-bdb6-106df5812f58.jpg,C. C. Bohm,American,oil on Masonite,31 x 36 in.,about 1940,,,http://www.imamuseum.org/art/collections/artwork/winter-landscape--1,Winter Landscape,1894,1971,87c33281a933
Portrait of Madame Fisher,http://www.imamuseum.org/art/collections/artwork/portrait-madame-fisher-ullman-eugene-paul,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e2/e2ccd27e-7f0e-4f70-a57b-7135f4fec55d.jpg,"Ullman, Eugene Paul",American,oil on canvas,,about 1904,"Eugene Ullman's style resembles that of his teachers, William Merritt Chase and James Abbott McNeill Whistler.
In this painting the artist combines the dark tonalities of the figure and background to create an elegant portrait. ?Ullman spent most of his career in France.",,,,1877,1953,82c20f112f7d
Portrait of Dr. Charles G. McLean,http://www.imamuseum.org/art/collections/artwork/portrait-dr-charles-g-mclean-cox-jacob,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/63/638b9b11-513c-4012-916e-48f65ec07a95.jpg,"Cox, Jacob",American,oil on canvas,38 x 24 in.,,,,,,1810,1892,787053cca2ea
Waiting and Mad,http://www.imamuseum.org/art/collections/artwork/waiting-and-mad-russell-charles-marion,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/2c/2cc9794b-ee6a-4158-9888-c625076b9da4.jpg,"Russell, Charles Marion",American,oil on board mounted to masonite,,1899,"This painting is an Indian-style version of the Oriental harem woman, a voluptuous figure reclining in luxurious surroundings.
The title gives the picture a touch of anecdotal humor.
Russell and Frederick Remington were the most renowned artists of the American West.",,,,1864,1926,53c0fb268d34
Francisco Martinez,http://www.imamuseum.org/art/collections/artwork/francisco-martinez-sharp-joseph-henry,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c3/c353e576-3497-4397-b890-58c946f70430.jpg,"Sharp, Joseph Henry",American,oil on canvas,,1913,"This is an idealized portrait of a seventeen-year-old Indian boy who later became Chief of the Taos Pueblo.
The boy is shown drying a bird's brain to create a talisman that will guarantee his future success.
Sharp documented Indian tribal life and ritual.",,,,1859,1953,515d1cf5222b
Bethlehem,http://www.imamuseum.org/art/collections/artwork/bethlehem-ford-lauren,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/01/01c3d931-dbfe-4d44-823c-c42afe364e91.jpg,"Ford, Lauren",American,oil on Masonite,,about 1942,,,http://www.imamuseum.org/art/collections/artwork/bethlehem-,Bethlehem,1891,1973,648c0104832c
Mountain Man,http://www.imamuseum.org/art/collections/artwork/mountain-man-remington-frederic,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ad/ad509fa4-5fce-43bf-8987-41889dd7f327.jpg,"Remington, Frederic",American,bronze,38 1/2 in.,1903,"Remington portrayed this horse and rider with a keen sense of drama, capturing the perils of descending down a steep mountain slope.
This scene is portrayed as realistically as the sculptor's art permits.
The West's most daring explorers, trappers, and traders were known as mountain men.",,,,1861,1909,a8d9b12965c2
The Electric Forest,http://www.imamuseum.org/art/collections/artwork/electric-forest-siqueiros-david-alfaro,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e6/e6da4198-67d9-4b0e-a521-15c0fdfc8018.jpg,"Siqueiros, David Alfaro",Mexican,duco on cardboard,19 3/4 x 27 in.,,"The foreboding quality of the forest and the three tiny spotlighted figures, frozen in poses of fright and struggle, suggest the aftermath of a disaster.
The use of the explosive material pyroxylin, a fast drying duco, is in keeping with the artist's image of forces beyond man's control.",,,,1896,1974,2e0029e9c463
Whitewater Rapids,http://www.imamuseum.org/art/collections/artwork/whitewater-rapids-forsyth-william-j,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/11/11dbbdf7-ed29-4776-a3c0-8653f54489c5.jpg,"Forsyth, William J.",American,watercolor on off-white paper,,1899,,,,,1854,1935,b5b4455dcd72
The Constitutional Elm,http://www.imamuseum.org/art/collections/artwork/constitutional-elm-forsyth-william-j,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/b5/b57808cf-8d7f-4cad-992a-470eb0e31a48.jpg,"Forsyth, William J.",American,watercolor and gouache on off-white paper,,1896,,,,,1854,1935,fe2d08232e26
Portrait of Sally Montgomery,http://www.imamuseum.org/art/collections/artwork/portrait-sally-montgomery-unknown,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/e2/e282a2c7-659d-4b13-ba95-cca4060370fa.jpg,Unknown,,oil on canvas,30 x 25 x 1 in.,about 1830s,,,,,,,de2a34285a8e
Portrait of Hugh Montgomery,http://www.imamuseum.org/art/collections/artwork/portrait-hugh-montgomery-unknown,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/00/00328315-ba49-4238-9411-4682953306b2.jpg,Unknown,,oil on canvas,30 x 25 x 1 in.,about 1830s,,,,,,,6a6bac37d7ce
The Restless Sea,http://www.imamuseum.org/art/collections/artwork/restless-sea-payne-edgar-alwin,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f1/f11ac724-f82a-4a1a-9701-4bd5a1dfab43.jpg,"Payne, Edgar Alwin",American,oil on canvas,43 1/4 x 51 in. canvas,1916,,,,,1883,1947,731059a7af5e
The Visitation,http://www.imamuseum.org/art/collections/artwork/visitation-lauck-anthony-joseph,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ac/acadce3b-5cad-44f3-acb1-d88c8641406d.jpg,"Lauck, Anthony Joseph",American,terra cotta | pen | ink,H: 20 3/4 in.,,,,,,1908,,eb179391d49f
In the Catskills,http://www.imamuseum.org/art/collections/artwork/catskills-wheeler-clifton,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/4b/4b6df514-a533-4b80-a114-509a3b994392.jpg,"Wheeler, Clifton A.",American,oil on canvas,,1915,,,,,1883,1953,bdc08b7fe0a2
The Sycamores (Broad Ripple),http://www.imamuseum.org/art/collections/artwork/sycamores-broad-ripple-love-john-washington,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/f7/f7100da7-f5a4-4b41-911d-58177bfb018d.jpg,"Love, John Washington",American,oil on canvas,29 1/2 x 24 1/2 in.,about 1878,,,http://www.imamuseum.org/art/collections/artwork/landscape-sycamore-tree-vawter-john-william,Landscape with Sycamore Tree,1850,1880,a8fd0d20784a
Temperance Pledge,http://www.imamuseum.org/art/collections/artwork/temperance-pledge-john-g-dunn,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/49/498c7a4b-1568-427f-a70d-097b0754e24a.jpg,John G. Dunn,American,oil on canvas,,about 1840-1845,,,,,1820,1858,976b8329df64
Landscape near Indianapolis,http://www.imamuseum.org/art/collections/artwork/landscape-near-indianapolis-cox-jacob,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/69/690f8811-fce8-4ed7-9130-2aa9648a3a9d.jpg,"Cox, Jacob",American,oil on canvas,,1860s,,,http://www.imamuseum.org/art/collections/artwork/farmyard-scene-cox-jacob,Farmyard Scene,1810,1892,3a60e531c051
Young German Girl (Gretchen?),http://www.imamuseum.org/art/collections/artwork/young-german-girl-gretchen-richards-samuel-g,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fa/faa5ca40-89eb-4bf2-9e2e-5acd85106433.jpg,"Richards, Samuel G.",American,oil on canvas,,1887-1889,,,,,1853,1893,09ababe6468d
Old Johnnie&#039;s Wife,http://www.imamuseum.org/art/collections/artwork/old-johnnies-wife-robert-henri,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/56/56430cec-f972-4e53-988d-9387dbe0f41a.jpg,Robert Henri,American,oil on canvas,,1913,"This figure exemplifies the straightforward unidealized portraits favored by Henri.
The woman in this canvas lived off the coast of Ireland, where Henri and his wife vacationed.
Henri led the Ashcan School, a group of artists who focused on gritty urban realism.","The Estate of Robert Henri; (Chapellier Galleries, New York, New York, exclusive representative since 1963 of the Henri Estate, 1972); John J. Weldon and Jean Dinwiddie Weldon, Chilmark, Massachusetts, December 1972; Indianapolis Museum of Art",,,1865,1929,a1cfb6fb3356
Portrait of the Artist&#039;s Wife,http://www.imamuseum.org/art/collections/artwork/portrait-artists-wife-james-f-gookins,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/28/28f5a534-1e5f-4c8a-8cab-4fdda496918b.jpg,James F. Gookins,American,oil on canvas,,1873-1873,,,,,1840,1904,4d1a3fabf7ae
Portrait of Dr. Lewis D. Lyons,http://www.imamuseum.org/art/collections/artwork/portrait-dr-lewis-d-lyons-hays-barton-stone,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/91/91539d8c-645a-47dc-b0aa-60c267d7a5e8.jpg,"Hays, Barton Stone",American,oil on canvas,,about 1855,"The seated half-length figure, plain background and emphasis on hands and face are elements of early American portraits.
Hoosier artist Barton Hays began his career tinting photographs and painting over enlarged prints.",Purchased by Roger Gould Wolcott at an auction in 1951 where the contents of the Lyon's home were sold in Attica.  Recods state that it was in the collection of Minnie Parker of Attica.,http://www.imamuseum.org/art/collections/artwork/portrait-alice-lyons-hegler-john-jacob,Portrait of Alice Lyons,1826,1914,1a731e1e0fd1
Oaks at Vernon,http://www.imamuseum.org/art/collections/artwork/oaks-vernon-tc-steele,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/33/33840aa8-7a3c-43e5-adf3-6819e39af608.jpg,T.C. Steele,American,oil on canvas,,1887-1887,,,,,1847,1926,5e2b5f1182a7
In the Parlor,http://www.imamuseum.org/art/collections/artwork/parlor-,http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/0f/0f56f39b-f825-4671-b285-3afaa7121e13.jpg,,,oil on canvas,,1885-1885,,,http://www.imamuseum.org/art/collections/artwork/visitor-wagenhals-katherine-h,The Visitor,,,be67d008768c
