Artist_Name,Process,Dimensions,Provenance,image,Artwork_Name,Artwork_Year,production_id
Max Yavno,Gelatin silver print,"20 x 16 in. (50.8 x 40.6 cm)
Image: 13 3/8 x 9 1/2 in. (34 x 24.1 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.135&dim=300px,"White House, Canyon de Chelly",1975,c6c7bda1739b
Max Yavno,Gelatin silver print,"10 7/8 x 14 in. (27.6 x 35.6 cm)
Image: 10 3/8 x 13 1/2 in. (26.4 x 34.3 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.105&dim=300px,The City,1947,3c58238a8d77
Henry Wessel,Kodak chromogenic print,6 x 9 in. (15.2 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.129.26&dim=300px,Real Estate Photograph No. 8,9041,2c30cfd12328
Henry Wessel,Gelatin silver print,"Frame: 17 5/8 x 21 5/8 in. (44.8 x 54.9 cm)
14 x 17 in. (35.6 x 43.2 cm)
Image: 10 3/8 x 15 5/8 in. (26.4 x 39.7 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Dr. Philip Greider",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.2.20&dim=300px,Untitled,1968,1d413f83d22c
Henry Wessel,Gelatin silver print,"Frame: 17 5/8 x 21 5/8 in. (44.8 x 54.9 cm)
14 x 17 in. (35.6 x 43.2 cm)
Image: 10 3/8 x 15 5/8 in. (26.4 x 39.7 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Dr. Philip Greider",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.2.37&dim=300px,Untitled,1968,3216b94fdb47
Robert Weingarten,Pigment print on Epson Ultrasmooth Fine Art paper,64 x 44 in. (162.6 x 111.8 cm),"The Museum of Contemporary Art, Los Angeles
Gift of the artist",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.26.3&dim=300px,Jasper Johns #2 (Detail from study of Bushbaby),2004,ce6d860b9fac
Doug Wheeler,Vacuum-formed Plexiglas and white UV neon light,96 x 96 in. (243.8 x 243.8 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by Bullock&#039;s/Bullocks Wilshire",http://www.moca.org/museum/pc_media_viewer.php?acsnum=84.15&dim=300px,RM 669,1969,4d7bf5505253
Edward Weston,Black and white photograph,7 1/2 x 9 1/2 in. (19.1 x 24.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of  William A. Palmer",http://www.moca.org/museum/pc_media_viewer.php?acsnum=82.8&dim=300px,Bill and Zelda,1944,261bba02818f
Cosima von Bonin,flag fabric,dimensions variable,"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by the Acquisition and Collection Committee",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2008.1&dim=300px,UNTITLED (BIKINI LOOP #1),2007,cbd0e1b6e8eb
Various Artists,Ink on paper,Each: 8 x 8 in. (20.3 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Ruth and Jacob Bloom",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.112A-M&dim=300px,The Museum of Modern Art Rubber Stamp Portfolio,1976,445c90766397
Robert Therrien,Oil on cardboard,"Paper: 51 x 40 in. (129.5 x 101.6 cm)
Frame: 57 1/2 x 45 1/2 x 1 1/2 in. (146.1 x 115.6 x 3.8 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Carl and Roberta Hartnack",http://www.moca.org/museum/pc_media_viewer.php?acsnum=86.37&dim=300px,No Title,1983,9379a7e348de
Richard Tuttle,Watercolor and collage on paper,14 x 10 3/4 in. (35.6 x 27.3 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Blake Byrne",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.218&dim=300px,IV 33,1977,11fbe11b6f04
Lucas Samaras,"Beads, photographs, popcicle sticks, plastic combs, pencils, razor blades, nails, ball bearings, shells, coral, sand dollar, glass eye, thumb, compass, and twine",9 x 12 x 9 in. (22.9 x 30.5 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Robert H. Halff",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.16&dim=300px,Box #43,1966,77f84ea3724a
Andreas Slominski,"Metal, birdseed",19 1/2 x 12 x 12 in. (49.5 x 30.5 x 30.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of the artist",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2008.115&dim=300px,Spatzenfalle,1999,acc0584cab4d
Christian Schumann,Acrylic and mixed media on canvas,60 x 50 in. (152.4 x 127 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Arthur and Jeanne Cohen in honor of Luke and Juliette Cohen",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.66&dim=300px,Untitled (Never Toxic),1994,0e96efdeea91
Laurie Simmons,Black and white photograph,83 1/4 x 47 1/4 in. (211.5 x 120 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by Councilman Joel Wachs",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.37&dim=300px,Walking Hourglass,1989,de96e5f07e13
Donald Sultan,"Linoleum tile, tar and leaf",60 x 48 in. (152.4 x 121.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Douglas S. Cramer",http://www.moca.org/museum/pc_media_viewer.php?acsnum=85.115&dim=300px,21-Oct,1977,5fcaf467343f
Leon Polk Smith,Acrylic on canvas,25 x 180 in. (63.5 x 457.2 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Ron and Kelly Meyer",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.29&dim=300px,Blue/Green Horizon,1979,c7812b342d75
Gary Stephan,Acrylic on canvas,96 x 54 in. (243.8 x 137.2 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Councilman Joel Wachs",http://www.moca.org/museum/pc_media_viewer.php?acsnum=88.39&dim=300px,Aromatic Limb,1979,3667d94278b3
Edward Ruscha,Lithograph on paper,41 x 31 1/2 in. (104.1 x 80 cm),"The Museum of Contemporary Art, Los Angeles
Bequest of Marcia Simon Weisman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=96.157&dim=300px,The Globe and Its Surroundings,1982,9eadba4f5e48
Ross Rudel,"Wood, fabric and enamel",11 x 11 x 12 1/2 in. (27.9 x 27.9 x 31.8 cm),"The Museum of Contemporary Art, Los Angeles
The Panza Gift",http://www.moca.org/museum/pc_media_viewer.php?acsnum=94.71&dim=300px,Untitled No. 115 (White),1992,149019c8821b
Kay Rosen,"Silkscreen on Arches 88 paper, edition of 25; TP IV/IV",Paper: 30 1/4 x 22 1/2 in. (76.8 x 57.2 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Hudson",http://www.moca.org/museum/pc_media_viewer.php?acsnum=99.74.2&dim=300px,Liste/List,1990,02b28b8a36ca
Mark Rothko,Oil on canvas,93 1/8 x 81 in. (236.5 x 205.7 cm),"The Museum of Contemporary Art, Los Angeles
The Panza Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=88.15&dim=300px,No. 301 (Reds and Violet over Red/Red and Blue over Red) [Red and Blue over Red],1959,6103bd77a177
Gerhard Richter,Lacquer on canvas,27 1/2 x 25 5/8 in. (69.9 x 65.1 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Blake Byrne",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.199&dim=300px,Farbtafel,1966,62aceabb8bf2
Edward Ruscha,Oil on canvas,19 1/2 x 52 1/4 in. (49.5 x 132.7 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Alan N. Kleinman from the Estate of Marsha Kleinman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=99.89&dim=300px,Lisp,1968,a8c7ecbcb38b
Susan Rankaitis,Mixed media photograph,20 x 24 in. (50.8 x 61 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Ruth and Jacob Bloom",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.144.15&dim=300px,Tiger,1985,7fc5c6fc8b0c
Charles Ray,"Black and white photograph, mounted on rag board, edition of 7",29 1/4 x 42 1/4 x 2 1/4 in. (74.3 x 107.3 x 5.7 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Lannan Foundation",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.90&dim=300px,Untitled,1973,92f670b4a093
Laurie Simmons,Black and white photograph,31 x 46 in. (78.7 x 116.8 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Councilman Joel Wachs",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.64&dim=300px,Untitled (Woman&#039;s Head),1976,344e0f1f7241
Thaddeus Strode,"Paint, marine varnish, thread, laser print and collage on canvas",108 x 72 in. (274.3 x 182.9 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Eileen and Michael Cohen",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.146&dim=300px,It Walks Among Us,1992,8b92c65f8c96
Beverly Semmes,Velvet,64 x 66 in. (162.6 x 167.6 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Eileen and Michael Cohen",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.149&dim=300px,Green Halo,1992,3860e27cdc60
Frank Stella,"34 color lithograph/screenprint, edition 21/50",33 7/8 x 45 7/8 in. (86 x 116.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of  David Gensburg",http://www.moca.org/museum/pc_media_viewer.php?acsnum=82.12.4&dim=300px,Eskimo Curfew from the Exotic Bird Series,1977,127519ede4f6
Ron Terada,"3M reflective vinyl, aluminum, lights, steel, and wood","120 x 120 x 60 in., 616 lb. (304.8 x 304.8 x 152.4 cm, 279.4 kg)","The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by the Curatorial Discretionary Fund",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.10&dim=300px,Entering City of Vancouver,2002,5a3615016328
Magnus von Plessen,Oil on canvas,31 1/2 x 43 1/2 in. (80 x 110.5 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Beth Swofford",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.29&dim=300px,Reiter (klein),2004,992cf5f1cfef
Edward Weston,Black and white photograph,7 1/2 x 9 1/2 in. (19.1 x 24.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of  William A. Palmer",http://www.moca.org/museum/pc_media_viewer.php?acsnum=82.10&dim=300px,Jean Kellogg,1943,e5f5364ae7c5
Max Yavno,Gelatin silver print,"13 3/8 x 10 3/8 in. (34 x 26.4 cm)
Image: 13 3/8 x 10 3/8 in. (34 x 26.4 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.96&dim=300px,Boy at Window,1947,3506cbe206bd
Max Yavno,Gelatin silver print,"7 1/2 x 9 3/4 in. (19.1 x 24.8 cm)
Image: 4 3/4 x 6 1/2 in. (12.1 x 16.5 cm)","The Museum of Contemporary Art, Los Angeles
The Max Yavno Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.35.101&dim=300px,Night from Coit Tower,1947,a2d8693d4ab6
John Ahearn,Painted plaster cast,14 x 16 1/2 x 9 in. (35.6 x 41.9 x 22.9 cm),"The Museum of Contemporary Art, Los Angeles
The Barry Lowen Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=85.35&dim=300px,Jose,1983,e4881c3b5da6
James Welling,Gelatin silver print,Image: 4 3/4 x 3 3/4 in. (12.1 x 9.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of the artist and Gorney, Bravin &amp; Lee",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.42.10&dim=300px,2-29IV,1980,bee28b429fb9
Jack Pierson,"Mylar, painted wood, and Christmas lights",96 x 48 x 48 in. (243.8 x 121.9 x 121.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Alan Hergott and Curt Shepard",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.74&dim=300px,Silver Jackie,1991,cbde3edb7c20
Bill Owens,Gelatin silver print,Paper: 8 x 10 in. (20.3 x 25.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.57&dim=300px,Untitled,1972,ad81f7f27388
Bill Owens,Gelatin silver print,Paper: 10 x 8 in. (25.4 x 20.3 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.1&dim=300px,Untitled,1972,c92a4ac25674
Bill Owens,Gelatin silver print,Paper: 8 x 10 in. (20.3 x 25.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.39&dim=300px,I don&#039;t like the space walk.  It&#039;s Saturday morning and I want to see cartoons.,1972,ba2d822640f3
Bill Owens,Gelatin silver print,Paper: 8 x 10 in. (20.3 x 25.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary A. Richwald, MD, MPH in memory of Ann and Marvin Richwald",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.69.17&dim=300px,Untitled,1972,148c41372137
Gabriel Orozco,"Graphite, toothpaste spit, and coffee stains on paper",6 1/4 x 6 3/4 in. (15.9 x 17.1 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Blake Byrne",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.195&dim=300px,Untitled,1992,50bfe97bd4dd
Rubén Ortiz Torres,"Dye Coupler photograph on Fujiflex Super Glossy Color paper, edition 4/15",Paper: 20 x 24 in. (50.8 x 61 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by the Curatorial Discretionary Fund",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.47&dim=300px,"Payasos Diab&oacute;licos (The Devil Clowns), Tijuana, B.C.",1991,86aa4ec9b2d8
Cady Noland,Ink on Mylar,67 x 25 in. (170.2 x 63.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Peter Norton Family Foundation",http://www.moca.org/museum/pc_media_viewer.php?acsnum=90.15&dim=300px,Oozewald Prototype,1989,b1a837300c26
John McCracken,Polyester resin on fiberglass and plywood,99 1/2 x 15 7/16 x 1 3/8 in. (252.7 x 39.2 x 3.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of The Kotler Family Trust",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2000.60&dim=300px,Black (PL55),1001,eba06358fcb9
Ed Moses,"Pencil, tape, and Liquitex on paper",28 1/2 x 24 in. (72.4 x 61 cm),"The Museum of Contemporary Art, Los Angeles
Gift from the Collection of Regina and William Fadiman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.98&dim=300px,Untitled (Vertical Drawing Number 14),1971,c80903dcaa33
Ed Moses,Powdered pigment and rhoplex on canvas,80 x 100 in. (203.2 x 254 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Rabbi and Mrs. Arthur Schneier",http://www.moca.org/museum/pc_media_viewer.php?acsnum=92.86&dim=300px,Ill. Hegemann 226,1971,e4a2fbe12dc9
Lee Mullican,Graphite on paper,14 x 11 in. (35.6 x 27.9 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Fannie and Alan Leslie",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.17&dim=300px,The Great Transparents,1990,22569e4e2378
John McLaughlin,Oil on canvas,48 x 60 in. (121.9 x 152.4 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift from the Collection of Laura-Lee and Robert Woods",http://www.moca.org/museum/pc_media_viewer.php?acsnum=91.74&dim=300px,#14,1963,6044dd67f8d2
Terry Allen,Mixed media,18 1/2 x 90 3/4 in. (47 x 230.5 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Donna and Dan R. Robertson",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.58A-E&dim=300px,The Box,1983,cd52d6494f55
Bill Brandt,Silver print,"Image: 13 1/2 x 11 1/2 in. (34.3 x 29.2 cm)
Other (Board): 20 x 16 in. (50.8 x 40.6 cm)
Other (Mat): 24 x 20 in. (61 x 50.8 cm)","The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2007.104&dim=300px,Nude,1949,2451096230c8
Olivier Boberg,"C-print, edition 5/5",35 x 52 1/8 in. (88.9 x 132.4 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Steven Neu",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.251&dim=300px,Betonbr&uuml;cke (Concrete Bridge),1997,914ca7c797ce
Mel Bochner,Pencil and ink on paper,11 x 13 5/8 in. (27.9 x 34.6 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Tony Ganz in memory of Victor Ganz",http://www.moca.org/museum/pc_media_viewer.php?acsnum=98.17&dim=300px,A Theory of Sculpture: Leveling,1969,4e7c57daf270
Deborah Butterfield,"Paint on found metal, wire and wood",36 x 106 x 80 in. (91.4 x 269.2 x 203.2 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Mobil Oil Corporation",http://www.moca.org/museum/pc_media_viewer.php?acsnum=81.3&dim=300px,White Horse,1980,fcdaa9fa0c96
John Divola,"Chromogenic dye-coupler print, edition 2/8","24 x 20 in. (61 x 50.8 cm)
Image: 19 x 19 in. (48.3 x 48.3 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Bruce and Nancy Berman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=98.70.11&dim=300px,N34.10.466&#039; W115.54.878&#039;,1998,12970c8a76ca
Laura Aguilar,"Silver print, edition 4/10",Each (2 Panels): 20 x 32 in. (50.8 x 81.3 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by The Andy Warhol Foundation for the Visual Arts, Inc. and Councilman Joel Wachs",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.179A-B&dim=300px,Clothed/Unclothed No. 19,1992,c0f8f42e0cac
Laura Aguilar,"Silver print, edition 4/10",Each (2 Panels): 20 x 30 in. (50.8 x 76.2 cm),"The Museum of Contemporary Art, Los Angeles
Purchased with funds provided by The Andy Warhol Foundation for the Visual Arts, Inc. and Councilman Joel Wachs",http://www.moca.org/museum/pc_media_viewer.php?acsnum=97.180A-B&dim=300px,Clothed/Unclothed No. 5,1990,83abeaa960ab
Michael Dvortcsak,Oil and wax on canvas,89 x 113 in. (226.1 x 287 cm),"The Museum of Contemporary Art, Los Angeles
Gift of William and Merry Norris",http://www.moca.org/museum/pc_media_viewer.php?acsnum=85.114&dim=300px,Affermatoz,1981,021430209bd9
Jean Dubuffet,Gouache on paper,19 1/4 x 16 1/8 in. (48.9 x 41 cm),"The Museum of Contemporary Art, Los Angeles
The Rita and Taft Schreiber Collection
Given in loving memory of her husband, Taft Schreiber, by Rita Schreiber",http://www.moca.org/museum/pc_media_viewer.php?acsnum=89.15&dim=300px,L&#039;Ecoulement de la Ville,1962,e1c79ef8a460
Richard Deacon,Mild steel and screws,51 1/2 x 108 1/4 x 25 1/2 in. (130.8 x 275 x 64.8 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Douglas S. Cramer",http://www.moca.org/museum/pc_media_viewer.php?acsnum=91.56&dim=300px,"Far and Near, Near and Far",1987,b06b9da741bd
John Divola,"Chromogenic dye-coupler print, AP1","24 x 20 in. (61 x 50.8 cm)
Image: 19 x 19 in. (48.3 x 48.3 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Bruce and Nancy Berman",http://www.moca.org/museum/pc_media_viewer.php?acsnum=98.70.7&dim=300px,N34.11.626&#039; W116.09.187&#039;,1995,16b78c756863
Maurizio Cattelan,"Tricycle, steel, varnish, rubber, resin, silicone, natural hair, and fabric, edition 2 of 3",32 1/2 x 36 1/4 x 22 in. (82.6 x 92.1 x 55.9 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Beth Swofford",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2003.61&dim=300px,Charlie,2003,b6bb2e8250f5
Bill Brandt,Silver print,"Image: 13 3/8 x 11 1/2 in. (34 x 29.2 cm)
Other (Board): 20 x 16 in. (50.8 x 40.6 cm)
Other (Mat): 22 3/8 x 20 in. (56.8 x 50.8 cm)","The Museum of Contemporary Art, Los Angeles
Gift of The Marjorie and Leonard Vernon Collection",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2007.102&dim=300px,Nude (Knees &amp; Elbow),1959,b79c5da17cb0
Donald Moffett,Oil on linen,"16 1/2 x 12 x 2 1/8 in. (41.9 x 30.5 x 5.4 cm)
Other (storage box dim): 18 3/4 x 15 x 3 1/4 in. (47.6 x 38.1 x 8.3 cm)","Dimensions variable
Partial and promised gift of Blake Byrne",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.179&dim=300px,Lot 99,524,7ae161915cd1
Ed Moses,Rhoplex and acrylic on canvas,76 x 63 in. (193 x 160 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Gary and Tracy Mezzatesta",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.249&dim=300px,Untitled,1971,3bf397adf2ba
Juan Muñoz,Bronze,26 x 20 x 24 in. (66 x 50.8 x 61 cm),"The Museum of Contemporary Art, Los Angeles
Partial and promised gift of Blake Byrne",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2004.184&dim=300px,Untitled (Vessel),1985,d1f316b5b5e6
Michel Majerus,Acrylic on canvas,"141 x 315 in. (358.1 x 800.1 cm)
Each (8 panels): 71 x 78 in. (180.3 x 198.1 cm)","The Museum of Contemporary Art, Los Angeles
Gift of Thea Westreich and Ethan Wagner",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2005.79A-H&dim=300px,MoM-Block II,1996,5f09f55a6363
Roberto Matta,Graphite and crayon on paper,22 x 28 in. (55.9 x 71.1 cm),"The Museum of Contemporary Art, Los Angeles
Gift of Dr. and Mrs. James L. Sheehy",http://www.moca.org/museum/pc_media_viewer.php?acsnum=2001.59&dim=300px,Hate Commanded by Love,1943,bd431ef5311b
